index,gene_symbol,gene_name,Ensembl_ID,trait,experiment,source,source_URL,FWER_signif,FDR0.05
1181,SYT1,synaptotagmin 1 ,ENSG00000067715,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1182,TAB2,TGF-beta activated kinase 1 (MAP3K7) binding protein 2 ,ENSG00000055208,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1183,TAB2,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,ENSG00000055208,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1184,TAF1,TATA-box binding protein associated factor 1 ,ENSG00000147133,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1185,TAF4,TATA-box binding protein associated factor 4,ENSG00000280529,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1186,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",ENSG00000170921,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1187,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 ",ENSG00000170921,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1188,TAOK1,TAO kinase 1 ,ENSG00000160551,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1189,TAOK1,TAO kinase 1,ENSG00000160551,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1190,TAOK1,TAO kinase 1 ,ENSG00000160551,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1191,TAOK3,TAO kinase 3,ENSG00000135090,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1192,TBCEL,tubulin folding cofactor E like,ENSG00000154114,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1193,TBCEL,tubulin folding cofactor E like ,ENSG00000154114,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1194,TBL1XR1,TBL1X receptor 1 ,ENSG00000177565,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1195,TBL1XR1,TBL1X/Y related 1,ENSG00000177565,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1196,TBL1XR1,TBL1X/Y related 1 ,ENSG00000177565,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1197,TBL1XR1 ,TBL1X receptor 1 ,ENSG00000177565,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1198,TBL1XR1 ,TBL1X receptor 1 ,ENSG00000177565,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1199,TBR1,T-box brain transcription factor 1 ,ENSG00000136535,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1200,TBR1,T-box brain transcription factor 1 ,ENSG00000136535,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1201,TBR1,T-box brain transcription factor 1 ,ENSG00000136535,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1202,TBR1,T-box brain transcription factor 1 ,ENSG00000136535,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
1203,TBR1,T-box brain transcription factor 1,ENSG00000136535,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1204,TBR1,T-box brain transcription factor 1 ,ENSG00000136535,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1205,TBX3,T-box transcription factor 3,ENSG00000135111,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1206,TCF12,transcription factor 12 ,ENSG00000140262,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1207,TCF12,transcription factor 12 ,ENSG00000140262,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
1208,TCF12,transcription factor 12,ENSG00000140262,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1209,TCF20,transcription factor 20,ENSG00000262024,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1210,TCF20,transcription factor 20 ,ENSG00000276461,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1211,TCF20 ,transcription factor 20 ,ENSG00000262024,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1212,TCF20 ,transcription factor 20 ,ENSG00000262024,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1213,TCF20 ,transcription factor 20 ,ENSG00000262024,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1214,TCF3,transcription factor 3,ENSG00000071564,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1215,TCF4,transcription factor 4,ENSG00000196628,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1216,TCF4,transcription factor 4 ,ENSG00000196628,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1217,TCF4 ,transcription factor 4 ,ENSG00000196628,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1218,TCF4 ,transcription factor 4 ,ENSG00000196628,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1219,TCF7L2,transcription factor 7 like 2 ,ENSG00000148737,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1220,TCF7L2,transcription factor 7 like 2 ,ENSG00000148737,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1221,TCF7L2,transcription factor 7 like 2 ,ENSG00000148737,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1222,TCF7L2,transcription factor 7 like 2 ,ENSG00000148737,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
1223,TCF7L2,transcription factor 7 like 2,ENSG00000148737,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1224,TCF7L2,transcription factor 7 like 2 ,ENSG00000148737,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1225,TERF2IP,TERF2 interacting protein,ENSG00000166848,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1226,TFAP2B,transcription factor AP-2 beta,ENSG00000008196,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1227,TFAP4,transcription factor AP-4,ENSG00000090447,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1228,TLE3,"TLE family member 3, transcriptional corepressor",ENSG00000140332,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1229,TLE4,"TLE family member 4, transcriptional corepressor",ENSG00000106829,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1230,TLK2,tousled like kinase 2 ,ENSG00000146872,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
1231,TLK2,tousled like kinase 2 ,ENSG00000146872,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1232,TLK2,tousled like kinase 2,ENSG00000146872,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1233,TLK2,tousled like kinase 2 ,ENSG00000146872,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1234,TM9SF4,transmembrane 9 superfamily member 4 ,ENSG00000101337,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1235,TM9SF4,transmembrane 9 superfamily member 4,ENSG00000101337,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1236,TM9SF4,transmembrane 9 superfamily member 4 ,ENSG00000101337,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1237,TMEM178A,transmembrane protein 178A ,ENSG00000152154,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1238,TMEM42,transmembrane protein 42 ,ENSG00000280516,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1239,TMEM63B,transmembrane protein 63B,ENSG00000137216,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1240,TNFRSF11A,TNF receptor superfamily member 11a,ENSG00000141655,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1241,TNFRSF21,TNF receptor superfamily member 21,ENSG00000146072,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1242,TNKS1BP1,tankyrase 1 binding protein 1 ,ENSG00000149115,SuicideDeath,RVAS,Suicide_2021,https://pubmed.ncbi.nlm.nih.gov/34042246/,yes,yes
1243,TNNC2,"troponin C2, fast skeletal type",ENSG00000101470,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1244,TNPO2,transportin 2 ,ENSG00000105576,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1245,TNPO2,transportin 2,ENSG00000105576,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1246,TNPO3,transportin 3 ,ENSG00000064419,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1247,TNPO3,transportin 3,ENSG00000064419,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1248,TNRC6A,trinucleotide repeat containing adaptor 6A,ENSG00000288130,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1249,TNRC6B,trinucleotide repeat containing adaptor 6B ,ENSG00000100354,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1250,TNRC6B,trinucleotide repeat containing adaptor 6B ,ENSG00000100354,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
1251,TNRC6B,trinucleotide repeat containing adaptor 6B ,ENSG00000100354,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
1252,TNRC6B,trinucleotide repeat containing adaptor 6B,ENSG00000100354,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1253,TOP2B,DNA topoisomerase II beta,ENSG00000077097,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1254,TRA2B,transformer 2 beta homolog ,ENSG00000136527,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1255,TRAF2,TNF receptor associated factor 2,ENSG00000127191,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1256,TRAF7,TNF receptor associated factor 7 ,ENSG00000131653,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1257,TRAF7,TNF receptor associated factor 7,ENSG00000131653,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1258,TRIM8,tripartite motif containing 8,ENSG00000171206,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1259,TRIO,trio Rho guanine nucleotide exchange factor ,ENSG00000038382,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
1260,TRIO,trio Rho guanine nucleotide exchange factor,ENSG00000038382,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1261,TRIO ,trio Rho guanine nucleotide exchange factor ,ENSG00000038382,"NDD, SCZ",RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1262,TRIO ,trio Rho guanine nucleotide exchange factor ,ENSG00000038382,"NDD, SCZ",RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1263,TRIO ,trio Rho guanine nucleotide exchange factor ,ENSG00000038382,"NDD, SCZ",RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
1264,TRIP12,thyroid hormone receptor interactor 12 ,ENSG00000153827,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1265,TRIP12,thyroid hormone receptor interactor 12 ,ENSG00000153827,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1266,TRIP12,thyroid hormone receptor interactor 12 ,ENSG00000153827,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1267,TRIP12,thyroid hormone receptor interactor 12 ,ENSG00000153827,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
1268,TRIP12,thyroid hormone receptor interactor 12,ENSG00000153827,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1269,TRIP12,thyroid hormone receptor interactor 12 ,ENSG00000153827,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1270,TRPM3,transient receptor potential cation channel subfamily M member 3,ENSG00000083067,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1271,TRRAP,transformation/transcription domain associated protein ,ENSG00000196367,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1272,TRRAP,transformation/transcription domain associated protein,ENSG00000196367,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1273,TSC1,TSC complex subunit 1,ENSG00000165699,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1274,TSC2,TSC complex subunit 2,ENSG00000103197,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1275,TSHZ1,teashirt zinc finger homeobox 1 ,ENSG00000179981,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1276,U2AF2,U2 small nuclear RNA auxiliary factor 2 ,ENSG00000063244,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1277,U2AF2,U2 small nuclear RNA auxiliary factor 2,ENSG00000063244,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1278,UBA2,ubiquitin like modifier activating enzyme 2,ENSG00000126261,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1279,UBE3A,ubiquitin protein ligase E3A,ENSG00000114062,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1280,UBR1,ubiquitin protein ligase E3 component n-recognin 1,ENSG00000159459,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1281,UBR5,ubiquitin protein ligase E3 component n-recognin 5,ENSG00000104517,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1282,UBTF,upstream binding transcription factor,ENSG00000108312,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1283,UIMC1,ubiquitin interaction motif containing 1 ,ENSG00000087206,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
1284,UNC80,"unc-80 homolog, NALCN channel complex subunit ",ENSG00000144406,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1285,UPF1,UPF1 RNA helicase and ATPase,ENSG00000005007,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1286,UPF3B,UPF3B regulator of nonsense mediated mRNA decay ,ENSG00000125351,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1287,UPF3B ,UPF3B regulator of nonsense mediated mRNA decay ,ENSG00000125351,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1288,UPF3B ,UPF3B regulator of nonsense mediated mRNA decay ,ENSG00000125351,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1289,UPF3B ,UPF3B regulator of nonsense mediated mRNA decay ,ENSG00000125351,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
1290,USP46,ubiquitin specific peptidase 46,ENSG00000109189,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1291,USP49,ubiquitin specific peptidase 49,ENSG00000164663,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1292,USP7,ubiquitin specific peptidase 7,ENSG00000187555,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1293,USP9X,ubiquitin specific peptidase 9 X-linked ,ENSG00000124486,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1294,USP9X ,ubiquitin specific peptidase 9 X-linked ,ENSG00000124486,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1295,USP9X ,ubiquitin specific peptidase 9 X-linked ,ENSG00000124486,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1296,USP9X ,ubiquitin specific peptidase 9 X-linked ,ENSG00000124486,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
1297,VAMP2,vesicle associated membrane protein 2 ,ENSG00000220205,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1298,VAMP2,vesicle associated membrane protein 2,ENSG00000220205,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1299,VCP,valosin containing protein,ENSG00000165280,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1300,VEZF1,vascular endothelial zinc finger 1 ,ENSG00000136451,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1301,VEZF1,vascular endothelial zinc finger 1 ,ENSG00000136451,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1302,VEZF1,vascular endothelial zinc finger 1,ENSG00000136451,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1303,VPS4A,vacuolar protein sorting 4 homolog A,ENSG00000132612,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1304,WAC,WW domain containing adaptor with coiled-coil ,ENSG00000095787,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1305,WAC,WW domain containing adaptor with coiled-coil ,ENSG00000095787,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
1306,WAC,WW domain containing adaptor with coiled-coil,ENSG00000095787,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1307,WAC,WW domain containing adaptor with coiled-coil ,ENSG00000095787,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
1308,WAC ,WW domain containing adaptor with coiled-coil ,ENSG00000095787,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
1309,WAC ,WW domain containing adaptor with coiled-coil ,ENSG00000095787,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1310,WAC ,WW domain containing adaptor with coiled-coil ,ENSG00000095787,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1311,WAPL,WAPL cohesin release factor,ENSG00000062650,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1312,WDFY3,WD repeat and FYVE domain containing 3 ,ENSG00000163625,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1313,WDFY3,WD repeat and FYVE domain containing 3,ENSG00000163625,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1314,WDFY4,WDFY family member 4 ,ENSG00000128815,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1315,WDR26,WD repeat domain 26 ,ENSG00000162923,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1316,WDR26,WD repeat domain 26 ,ENSG00000162923,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1317,WDR26,WD repeat domain 26,ENSG00000162923,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1318,WDR37,WD repeat domain 37,ENSG00000047056,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1319,WDR45 ,WD repeat domain 45 ,ENSG00000196998,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1320,WDR45 ,WD repeat domain 45 ,ENSG00000196998,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
1321,WDR45 ,WD repeat domain 45 ,ENSG00000196998,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
1322,WDR48,WD repeat domain 48,ENSG00000114742,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1323,WDR87,WD repeat domain 87 ,ENSG00000171804,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1324,XPO1,exportin 1,ENSG00000082898,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1325,XPO7,Exportin 7,ENSG00000130227,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
1326,YTHDF3,YTH N6-methyladenosine RNA binding protein 3 ,ENSG00000185728,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1327,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma ,ENSG00000170027,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
1328,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma,ENSG00000170027,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1329,YY1,YY1 transcription factor,ENSG00000100811,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
1330,ZBTB1,zinc finger and BTB domain containing 1,ENSG00000126804,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1331,ZBTB10,zinc finger and BTB domain containing 10,ENSG00000205189,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1332,ZBTB18,zinc finger and BTB domain containing 18 ,ENSG00000179456,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
1333,ZBTB18,zinc finger and BTB domain containing 18,ENSG00000179456,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
1334,ZBTB18 ,zinc finger and BTB domain containing 18 ,ENSG00000179456,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
1335,ZBTB18 ,zinc finger and BTB domain containing 18 ,ENSG00000179456,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
